GeneID	2_NPC_DMSO	2a_NPC_EPZ	4_NPC_DMSO	4a_NPC_EPZ	5_NPC_DMSO	5a_NPC_EPZ
ENSMUSG00000110558.1	7	9	22	23	8	15
ENSMUSG00000110559.1	14	19	21	18	8	13
ENSMUSG00000110560.1	0	0	0	0	0	0
ENSMUSG00000110561.1	0	1	2	0	0	0
ENSMUSG00000110562.1	0	0	0	0	0	0
ENSMUSG00000110563.1	1	2	1	4	2	2
ENSMUSG00000110564.1	1	1	1	0	0	0
ENSMUSG00000110565.1	0	0	0	0	0	0
ENSMUSG00000110566.1	0	0	0	0	0	0
ENSMUSG00000110567.1	0	0	0	0	0	0
ENSMUSG00000110568.1	0	0	0	0	0	0
ENSMUSG00000110569.1	40	37	33	73	29	19
ENSMUSG00000110570.1	0	0	0	0	0	0
ENSMUSG00000110571.1	0	0	0	0	0	0
ENSMUSG00000110572.1	0	0	0	0	0	0
ENSMUSG00000110573.1	0	1	2	0	0	0
ENSMUSG00000110574.1	0	0	0	0	0	0
ENSMUSG00000110575.1	8	4	9	7	1	1
ENSMUSG00000110576.1	0	0	0	0	0	0
ENSMUSG00000110577.1	0	1	0	0	0	0
ENSMUSG00000110578.1	0	0	0	1	0	0
ENSMUSG00000110580.1	3	0	3	1	1	1
ENSMUSG00000110581.1	0	0	0	0	0	0
ENSMUSG00000110582.1	0	0	0	0	0	0
ENSMUSG00000110583.1	0	0	0	0	0	0
ENSMUSG00000110585.1	0	5	4	4	2	5
ENSMUSG00000110586.1	0	0	0	1	2	0
ENSMUSG00000110587.1	0	0	0	0	0	0
ENSMUSG00000110588.1	16	11	14	13	7	18
ENSMUSG00000110589.1	0	0	0	0	0	0
ENSMUSG00000110590.1	0	0	0	0	0	0
ENSMUSG00000110591.1	9	6	3	15	2	2
ENSMUSG00000110592.1	0	0	0	0	0	0
ENSMUSG00000110593.1	0	2	1	5	0	3
ENSMUSG00000110594.1	2	1	18	20	0	1
ENSMUSG00000110595.1	0	0	0	0	0	0
ENSMUSG00000110596.1	0	0	0	0	0	0
ENSMUSG00000110597.1	0	1	0	0	0	0
ENSMUSG00000110598.1	0	0	0	1	0	0
ENSMUSG00000110599.1	0	5	5	12	4	5
ENSMUSG00000110600.1	0	0	0	0	0	0
ENSMUSG00000110601.1	1	0	0	0	0	0
ENSMUSG00000110602.1	0	0	0	0	0	0
ENSMUSG00000110603.1	0	0	0	0	0	0
ENSMUSG00000110604.1	0	0	0	0	0	0
ENSMUSG00000110605.1	505	513	550	574	258	300
ENSMUSG00000110606.1	3	2	0	0	0	1
ENSMUSG00000110607.1	0	0	0	1	0	0
ENSMUSG00000110608.1	0	1	0	0	1	0
ENSMUSG00000110609.1	0	0	0	0	0	0
ENSMUSG00000110610.1	0	1	0	4	0	3
ENSMUSG00000110611.1	457	630	462	646	427	501
ENSMUSG00000110612.1	1	1	0	0	1	0
ENSMUSG00000110613.1	1	4	2	5	1	2
ENSMUSG00000110614.1	0	5	1	0	0	0
ENSMUSG00000110615.1	35	56	32	59	33	38
ENSMUSG00000110616.1	0	0	0	0	0	0
ENSMUSG00000110617.1	25	22	23	15	19	16
ENSMUSG00000110618.1	0	1	0	0	0	0
ENSMUSG00000110619.1	0	3	6	3	1	0
ENSMUSG00000110620.1	19	12	21	11	23	24
ENSMUSG00000110621.3	0	0	0	0	0	0
ENSMUSG00000110622.1	23	45	18	67	20	16
ENSMUSG00000110623.1	0	0	0	1	0	0
ENSMUSG00000110624.1	0	0	0	0	0	0
ENSMUSG00000110625.1	12	15	14	28	3	12
ENSMUSG00000110626.1	0	0	0	0	0	0
ENSMUSG00000110627.1	0	0	0	0	0	0
ENSMUSG00000110628.1	0	0	0	0	0	0
ENSMUSG00000110629.1	1	0	0	0	0	0
ENSMUSG00000110630.1	57	70	61	106	41	54
ENSMUSG00000110631.1	46896	51524	89899	99085	37467	32451
ENSMUSG00000110632.1	0	3	0	1	0	0
ENSMUSG00000110633.1	0	0	0	0	0	0
ENSMUSG00000110634.1	3	6	3	14	0	1
ENSMUSG00000110635.1	41	54	46	64	28	32
ENSMUSG00000110636.1	2	2	1	4	0	1
ENSMUSG00000110637.1	0	0	0	0	0	0
ENSMUSG00000110638.1	0	4	2	2	3	2
ENSMUSG00000110639.1	4	0	0	0	0	0
ENSMUSG00000110640.1	0	0	0	1	0	0
ENSMUSG00000110641.1	0	0	0	0	1	0
ENSMUSG00000110642.1	1	0	0	1	0	0
ENSMUSG00000110643.1	0	0	0	0	0	0
ENSMUSG00000110644.1	70	66	92	86	44	39
ENSMUSG00000110645.1	0	0	0	0	0	0
ENSMUSG00000110646.1	0	0	0	0	0	0
ENSMUSG00000110647.2	1	0	0	1	0	1
ENSMUSG00000110648.1	10	13	7	19	9	10
ENSMUSG00000110649.1	185	220	157	212	85	88
ENSMUSG00000110650.1	1	0	1	0	1	0
ENSMUSG00000110651.1	0	0	0	0	0	0
ENSMUSG00000110652.1	5	9	7	15	4	6
ENSMUSG00000110653.1	6	15	9	6	0	3
ENSMUSG00000110654.1	1	0	1	1	0	0
ENSMUSG00000110655.1	0	0	0	0	0	0
ENSMUSG00000110656.1	2	2	1	1	3	5
ENSMUSG00000110657.1	6	2	8	0	4	3
ENSMUSG00000110658.1	1	1	0	2	0	0
ENSMUSG00000110659.1	0	0	0	0	0	0
ENSMUSG00000110660.1	0	0	0	0	0	1
ENSMUSG00000110661.1	35	47	50	101	44	47
ENSMUSG00000110662.1	0	0	0	0	0	0
ENSMUSG00000110663.1	0	0	3	4	0	0
ENSMUSG00000110664.1	1	1	0	2	0	0
ENSMUSG00000110665.1	3	3	1	1	0	0
ENSMUSG00000110666.1	0	1	1	0	0	0
ENSMUSG00000110667.1	0	0	0	0	0	0
ENSMUSG00000110668.1	0	0	0	0	0	0
ENSMUSG00000110669.1	321	345	297	332	181	216
ENSMUSG00000110670.1	2	0	0	0	0	0
ENSMUSG00000110671.1	0	0	0	0	0	0
ENSMUSG00000110672.1	2	11	5	8	3	8
ENSMUSG00000110673.1	14	15	7	26	5	7
ENSMUSG00000110674.1	0	1	0	0	0	3
ENSMUSG00000110675.1	0	0	0	0	0	0
ENSMUSG00000110676.1	0	2	1	0	0	0
ENSMUSG00000110677.1	0	0	0	0	0	0
ENSMUSG00000110678.1	0	0	0	0	0	0
ENSMUSG00000110679.1	185	253	194	277	168	176
ENSMUSG00000110680.1	0	0	0	0	0	0
ENSMUSG00000110681.1	0	0	0	0	0	0
ENSMUSG00000110682.1	3	2	1	2	3	0
ENSMUSG00000110683.1	0	0	0	0	0	0
ENSMUSG00000110684.1	1	0	2	1	0	1
ENSMUSG00000110685.1	29	54	47	79	36	48
ENSMUSG00000110686.1	76	107	79	117	60	62
ENSMUSG00000110687.1	0	0	0	0	0	0
ENSMUSG00000110688.1	21	14	4	11	4	4
ENSMUSG00000110689.1	0	0	0	0	0	0
ENSMUSG00000110690.1	0	0	0	0	0	0
ENSMUSG00000110691.1	0	2	1	0	0	0
ENSMUSG00000110692.1	1	10	1	6	0	0
ENSMUSG00000110693.1	0	2	0	2	1	1
ENSMUSG00000110694.1	0	0	0	0	0	0
ENSMUSG00000110695.1	0	0	0	0	0	0
ENSMUSG00000110696.1	7	4	7	11	4	1
ENSMUSG00000110697.1	13	38	30	85	15	21
ENSMUSG00000110698.1	1	0	1	0	0	0
ENSMUSG00000110699.1	0	0	0	1	0	0
ENSMUSG00000110700.1	2	0	0	0	0	0
ENSMUSG00000110701.1	108	149	53	86	70	80
ENSMUSG00000110702.1	193	241	195	393	167	192
ENSMUSG00000110703.1	0	0	0	0	0	0
ENSMUSG00000110704.1	0	0	0	0	0	0
ENSMUSG00000110705.1	0	0	0	1	0	0
ENSMUSG00000110706.1	0	0	1	4	0	1
ENSMUSG00000110707.1	0	0	0	0	0	0
ENSMUSG00000110708.1	0	0	0	1	0	0
ENSMUSG00000110709.1	0	0	0	0	0	0
ENSMUSG00000110710.1	341	439	530	860	325	325
ENSMUSG00000110711.1	4	1	4	5	2	5
ENSMUSG00000110712.1	6	11	2	20	2	4
ENSMUSG00000110713.1	0	2	6	2	0	0
ENSMUSG00000110714.1	1	3	1	0	0	0
ENSMUSG00000110715.1	0	0	0	4	1	2
ENSMUSG00000110716.1	34	31	20	42	12	28
ENSMUSG00000110717.1	0	0	0	0	0	0
ENSMUSG00000110718.1	0	0	0	0	0	0
ENSMUSG00000110719.1	0	0	0	0	0	0
ENSMUSG00000110720.1	1	0	0	1	0	1
ENSMUSG00000110721.1	1	1	2	4	1	4
ENSMUSG00000110722.1	0	0	0	0	0	0
ENSMUSG00000110723.1	85	89	47	61	51	68
ENSMUSG00000110724.1	0	0	0	0	0	0
ENSMUSG00000110725.1	1	0	1	0	0	0
ENSMUSG00000110726.1	13	19	16	19	19	19
ENSMUSG00000110727.1	7	12	4	8	3	3
ENSMUSG00000110729.1	0	0	0	2	0	0
ENSMUSG00000110730.1	0	2	1	0	1	0
ENSMUSG00000110731.1	0	0	0	0	0	0
ENSMUSG00000110732.1	0	0	0	0	0	0
ENSMUSG00000110734.1	0	0	0	0	0	0
ENSMUSG00000110735.1	2	1	3	3	0	1
ENSMUSG00000110736.1	0	0	0	0	0	0
ENSMUSG00000110737.1	0	1	0	2	0	1
ENSMUSG00000110738.1	0	0	3	0	1	3
ENSMUSG00000110739.1	0	0	0	0	0	0
ENSMUSG00000110740.1	3	3	3	1	1	2
ENSMUSG00000110741.1	1	0	0	0	0	0
ENSMUSG00000110744.1	95	167	115	154	132	161
ENSMUSG00000110745.1	0	0	0	0	0	0
ENSMUSG00000110747.1	2	4	5	1	3	5
ENSMUSG00000110748.1	0	0	0	0	0	0
ENSMUSG00000110749.1	0	5	1	3	1	2
ENSMUSG00000110750.1	0	0	2	0	0	0
ENSMUSG00000110751.1	2	1	2	9	2	5
ENSMUSG00000110752.1	0	0	0	1	0	0
ENSMUSG00000110753.1	0	0	0	0	0	0
ENSMUSG00000110754.1	0	0	0	0	0	0
ENSMUSG00000110755.1	1	1	0	0	0	0
ENSMUSG00000110756.1	0	0	0	0	0	0
ENSMUSG00000110757.1	0	0	0	0	0	0
ENSMUSG00000110758.1	0	1	0	0	0	0
ENSMUSG00000110759.1	0	0	0	0	0	1
ENSMUSG00000110760.1	2	9	0	8	2	3
ENSMUSG00000110761.1	5	8	8	21	2	6
ENSMUSG00000110762.1	1	0	1	0	0	0
ENSMUSG00000110765.1	0	0	0	0	0	0
ENSMUSG00000110766.1	0	0	0	0	0	0
ENSMUSG00000110767.1	2	6	1	0	2	3
ENSMUSG00000110768.1	34	36	32	41	26	43
ENSMUSG00000110769.1	0	0	0	0	0	0
ENSMUSG00000110770.1	0	0	0	0	0	0
ENSMUSG00000110771.1	0	0	0	0	0	0
ENSMUSG00000110772.1	5	7	8	13	8	14
ENSMUSG00000110773.1	103	186	145	276	160	171
ENSMUSG00000110774.1	0	1	0	2	0	0
ENSMUSG00000110776.1	0	0	0	0	0	0
ENSMUSG00000110778.1	0	0	0	0	0	0
ENSMUSG00000110779.1	0	2	0	2	1	0
ENSMUSG00000110780.1	0	0	0	0	0	0
ENSMUSG00000110781.1	0	0	0	0	0	0
ENSMUSG00000110782.1	0	0	0	0	0	0
ENSMUSG00000110783.1	0	0	0	0	0	0
ENSMUSG00000110784.1	1	0	2	1	1	3
ENSMUSG00000110786.1	0	0	0	1	0	0
ENSMUSG00000110787.1	0	0	0	0	0	0
ENSMUSG00000110788.1	2	4	5	5	5	2
ENSMUSG00000110789.1	1	2	1	2	2	1
ENSMUSG00000110790.1	20	25	27	48	22	39
ENSMUSG00000110791.1	14	5	6	5	2	3
ENSMUSG00000110792.1	0	0	0	0	0	0
ENSMUSG00000110793.1	0	0	0	0	0	0
ENSMUSG00000110794.1	5	5	0	2	2	2
ENSMUSG00000110795.1	18	11	21	26	11	15
ENSMUSG00000110799.1	0	0	0	0	0	0
ENSMUSG00000110801.1	0	0	0	0	0	0
ENSMUSG00000110802.1	0	0	0	0	0	0
ENSMUSG00000110803.1	0	0	1	0	1	0
ENSMUSG00000110804.1	0	0	0	0	0	0
ENSMUSG00000110808.1	1	0	0	0	0	0
ENSMUSG00000110809.1	0	0	0	0	0	0
ENSMUSG00000110810.1	0	0	0	0	0	0
ENSMUSG00000110811.1	0	0	0	0	0	0
ENSMUSG00000110812.1	0	0	0	2	0	0
ENSMUSG00000110813.1	0	0	0	0	0	0
ENSMUSG00000110814.1	0	2	2	2	0	0
ENSMUSG00000110815.1	1	0	2	0	0	0
ENSMUSG00000110816.1	0	0	0	1	0	0
ENSMUSG00000110817.1	0	0	1	0	0	0
ENSMUSG00000110819.1	0	0	0	0	0	0
ENSMUSG00000110821.1	0	0	0	0	0	0
ENSMUSG00000110822.1	0	0	0	0	0	0
ENSMUSG00000110823.1	0	0	0	1	0	0
ENSMUSG00000110824.1	0	0	0	0	0	0
ENSMUSG00000110825.1	2	3	3	0	2	1
ENSMUSG00000110826.1	0	1	1	0	1	3
ENSMUSG00000110827.1	0	0	0	0	0	1
ENSMUSG00000110828.1	1	0	0	0	0	0
ENSMUSG00000110829.1	0	0	0	0	0	0
ENSMUSG00000110830.1	39	34	33	45	23	32
ENSMUSG00000110831.1	5	3	2	10	4	1
ENSMUSG00000110832.1	0	2	0	3	1	0
ENSMUSG00000110833.1	0	0	0	0	0	0
ENSMUSG00000110834.1	258	292	180	287	154	159
ENSMUSG00000110835.1	0	0	0	0	0	0
ENSMUSG00000110836.1	3	26	6	30	7	10
ENSMUSG00000110837.1	0	0	0	0	0	0
ENSMUSG00000110838.1	0	0	0	0	0	0
ENSMUSG00000110839.1	0	0	0	0	0	0
ENSMUSG00000110840.1	0	1	2	4	1	4
ENSMUSG00000110841.1	453	610	478	683	419	455
ENSMUSG00000110843.1	0	1	0	0	0	0
ENSMUSG00000110844.1	0	0	0	0	0	0
ENSMUSG00000110845.1	0	0	0	0	0	0
ENSMUSG00000110846.1	0	1	0	0	0	0
ENSMUSG00000110847.1	0	1	1	1	1	1
ENSMUSG00000110848.1	1	0	0	0	0	2
ENSMUSG00000110849.1	0	0	0	0	0	0
ENSMUSG00000110851.1	0	0	0	0	0	0
ENSMUSG00000110853.1	0	0	0	0	0	0
ENSMUSG00000110854.1	0	0	0	0	0	0
ENSMUSG00000110855.1	0	0	0	0	0	0
ENSMUSG00000110856.1	0	0	0	0	0	0
ENSMUSG00000110857.1	0	0	0	0	0	0
ENSMUSG00000110858.1	0	0	0	0	0	0
ENSMUSG00000110862.1	29	54	15	29	3	23
ENSMUSG00000110863.1	53	43	38	65	39	58
ENSMUSG00000110864.1	0	0	1	1	0	0
ENSMUSG00000110865.1	0	0	0	0	0	0
ENSMUSG00000110866.1	7	9	16	15	4	1
ENSMUSG00000110867.1	3	7	2	5	4	7
ENSMUSG00000110869.1	4	1	6	9	4	9
ENSMUSG00000110870.1	0	0	0	0	0	0
ENSMUSG00000110872.1	0	0	0	0	0	0
ENSMUSG00000110873.1	0	0	0	0	0	0
ENSMUSG00000110874.1	15	42	6	25	8	10
ENSMUSG00000110875.1	0	0	0	0	0	0
ENSMUSG00000110876.1	0	0	1	0	0	0
ENSMUSG00000110877.1	1	1	3	2	0	4
ENSMUSG00000110878.1	0	0	0	0	0	0
ENSMUSG00000110879.2	0	0	0	0	0	0
ENSMUSG00000110880.1	0	0	0	0	0	0
ENSMUSG00000110881.1	0	0	0	0	0	0
ENSMUSG00000110882.1	1	0	0	0	0	0
ENSMUSG00000110884.1	0	2	1	6	0	0
ENSMUSG00000110885.1	6	2	2	7	2	8
ENSMUSG00000110886.1	0	0	0	0	0	0
ENSMUSG00000110887.1	5	11	7	7	7	8
ENSMUSG00000110888.1	0	0	0	0	0	1
ENSMUSG00000110889.1	0	0	0	0	0	0
ENSMUSG00000110891.1	0	0	0	0	0	0
ENSMUSG00000110892.1	0	0	0	0	0	0
ENSMUSG00000110893.1	0	0	0	0	0	0
ENSMUSG00000110894.1	0	1	2	1	0	0
ENSMUSG00000110895.1	9	3	2	5	6	11
ENSMUSG00000110896.1	0	0	0	0	0	0
ENSMUSG00000110897.1	0	0	0	0	0	0
ENSMUSG00000110898.1	0	0	0	0	0	0
ENSMUSG00000110899.1	16	27	26	27	19	20
ENSMUSG00000110901.1	17	10	10	39	13	11
ENSMUSG00000110902.1	0	0	1	0	0	0
ENSMUSG00000110903.1	0	2	6	4	2	2
ENSMUSG00000110905.1	7	12	5	2	2	1
ENSMUSG00000110908.1	0	0	0	0	0	0
ENSMUSG00000110909.1	1	1	2	0	0	0
ENSMUSG00000110910.1	7	9	2	15	6	0
ENSMUSG00000110911.1	0	0	0	0	0	0
ENSMUSG00000110912.1	0	0	0	0	0	0
ENSMUSG00000110913.1	0	0	0	0	0	1
ENSMUSG00000110914.1	3	0	4	1	0	2
ENSMUSG00000110915.1	8	13	4	11	3	4
ENSMUSG00000110916.1	0	3	2	0	0	1
ENSMUSG00000110917.1	1	0	0	0	0	0
ENSMUSG00000110918.1	0	0	0	0	0	0
ENSMUSG00000110919.1	1	0	0	0	0	0
ENSMUSG00000110920.1	0	0	0	0	0	0
ENSMUSG00000110922.1	0	0	0	0	0	0
ENSMUSG00000110923.1	0	0	0	0	0	0
ENSMUSG00000110924.1	0	5	7	13	0	4
ENSMUSG00000110925.1	0	0	0	0	0	0
ENSMUSG00000110926.1	11	9	5	10	5	8
ENSMUSG00000110927.1	0	0	0	0	0	0
ENSMUSG00000110928.1	4	3	10	7	0	2
ENSMUSG00000110929.1	0	0	1	0	0	0
ENSMUSG00000110930.1	3	6	7	8	7	3
ENSMUSG00000110932.1	0	0	0	0	0	0
ENSMUSG00000110935.1	0	0	0	0	2	0
ENSMUSG00000110936.1	0	0	0	0	0	0
ENSMUSG00000110937.1	0	1	0	0	1	0
ENSMUSG00000110938.1	0	0	0	0	0	0
ENSMUSG00000110940.1	0	0	0	0	0	0
ENSMUSG00000110941.1	0	0	0	0	0	0
ENSMUSG00000110942.1	0	0	0	0	0	0
ENSMUSG00000110943.1	0	0	0	0	0	0
ENSMUSG00000110944.1	1	1	4	15	1	0
ENSMUSG00000110945.1	209	252	232	294	171	194
ENSMUSG00000110946.1	0	0	1	2	0	0
ENSMUSG00000110947.1	0	0	0	0	0	0
ENSMUSG00000110949.1	52	87	68	98	54	54
ENSMUSG00000110950.1	0	0	0	0	0	0
ENSMUSG00000110951.1	0	0	0	0	0	0
ENSMUSG00000110952.1	0	0	0	0	0	0
ENSMUSG00000110953.1	0	0	0	0	0	0
ENSMUSG00000110956.1	0	0	0	0	0	0
ENSMUSG00000110957.1	1	1	2	1	2	1
ENSMUSG00000110958.1	0	0	0	1	0	0
ENSMUSG00000110959.1	4	1	3	2	1	4
ENSMUSG00000110960.1	26	31	20	40	28	25
ENSMUSG00000110962.1	0	0	0	0	0	1
ENSMUSG00000110964.1	5	9	8	10	3	6
ENSMUSG00000110966.1	0	0	2	0	0	0
ENSMUSG00000110967.1	0	0	0	0	0	0
ENSMUSG00000110968.1	0	0	1	0	0	0
ENSMUSG00000110969.1	0	0	0	0	0	0
ENSMUSG00000110970.2	1	2	2	0	0	0
ENSMUSG00000110972.1	1	3	1	4	0	2
ENSMUSG00000110973.1	0	0	0	0	0	0
ENSMUSG00000110976.1	0	0	0	0	0	0
ENSMUSG00000110977.1	0	1	0	0	0	0
ENSMUSG00000110978.1	0	0	0	0	0	0
ENSMUSG00000110980.1	647	767	483	707	431	611
ENSMUSG00000110981.1	6	10	5	14	4	22
ENSMUSG00000110982.1	3	1	0	5	3	2
ENSMUSG00000110983.1	0	0	0	0	0	0
ENSMUSG00000110984.1	0	0	0	0	0	0
ENSMUSG00000110985.1	0	0	0	0	0	0
ENSMUSG00000110986.1	1	1	0	2	2	3
ENSMUSG00000110987.1	0	0	0	0	0	0
ENSMUSG00000110988.1	0	0	0	0	0	0
ENSMUSG00000110989.1	1	1	1	4	1	1
ENSMUSG00000110991.1	0	0	0	0	0	0
ENSMUSG00000110992.1	0	0	0	0	0	0
ENSMUSG00000110993.1	72	44	53	47	20	30
ENSMUSG00000110995.1	0	0	0	0	0	0
ENSMUSG00000110996.1	4	2	2	4	2	3
ENSMUSG00000110997.1	46	46	37	55	24	35
ENSMUSG00000110998.1	3	1	3	4	1	3
ENSMUSG00000110999.1	0	0	0	0	0	0
ENSMUSG00000111000.1	0	3	0	3	0	1
ENSMUSG00000111001.1	6	2	5	3	2	1
ENSMUSG00000111002.1	0	0	0	0	0	0
ENSMUSG00000111003.1	3	2	1	1	0	4
ENSMUSG00000111004.1	0	0	0	0	1	0
ENSMUSG00000111005.1	0	0	0	0	0	0
ENSMUSG00000111006.1	2	0	0	1	0	0
ENSMUSG00000111008.1	1	1	6	7	1	1
ENSMUSG00000111010.1	0	0	0	0	0	0
ENSMUSG00000111012.1	1	1	1	1	0	1
ENSMUSG00000111013.1	8	22	6	8	1	0
ENSMUSG00000111014.1	1	0	0	0	0	0
ENSMUSG00000111015.1	0	0	0	0	0	0
ENSMUSG00000111016.1	0	0	0	0	0	0
ENSMUSG00000111017.1	10	7	10	12	7	18
ENSMUSG00000111018.1	0	0	0	0	0	0
ENSMUSG00000111019.1	1	2	2	1	0	0
ENSMUSG00000111020.1	3	4	2	1	0	1
ENSMUSG00000111021.2	0	0	0	0	0	0
ENSMUSG00000111022.1	0	0	0	0	0	0
ENSMUSG00000111023.1	0	0	0	0	0	0
ENSMUSG00000111025.1	1	0	0	3	0	0
ENSMUSG00000111027.1	24	33	19	25	22	24
ENSMUSG00000111028.1	1	0	0	0	0	0
ENSMUSG00000111029.1	0	0	0	0	0	0
ENSMUSG00000111030.1	20	20	13	24	4	13
ENSMUSG00000111031.1	0	0	0	0	0	0
ENSMUSG00000111032.1	0	0	0	0	0	0
ENSMUSG00000111033.1	0	0	0	0	0	0
ENSMUSG00000111034.1	1	0	0	0	0	0
ENSMUSG00000111035.1	0	1	0	1	0	1
ENSMUSG00000111036.1	0	1	0	3	0	1
ENSMUSG00000111037.1	1	1	0	0	1	0
ENSMUSG00000111039.1	0	1	1	0	0	0
ENSMUSG00000111041.1	0	0	0	0	0	0
ENSMUSG00000111042.1	1	0	1	1	1	1
ENSMUSG00000111043.1	0	0	0	0	0	0
ENSMUSG00000111044.1	0	0	0	0	0	0
ENSMUSG00000111045.1	0	1	1	2	0	0
ENSMUSG00000111046.1	0	0	0	0	0	0
ENSMUSG00000111047.1	0	1	0	1	0	0
ENSMUSG00000111048.1	0	0	0	0	0	0
ENSMUSG00000111049.1	1	2	0	0	0	0
ENSMUSG00000111050.1	0	0	0	1	0	0
ENSMUSG00000111051.1	0	0	0	0	0	0
ENSMUSG00000111052.1	0	3	2	1	0	0
ENSMUSG00000111053.1	0	0	0	0	0	0
ENSMUSG00000111054.1	0	4	0	0	0	0
ENSMUSG00000111055.1	24	24	10	24	23	34
ENSMUSG00000111056.1	3	2	0	0	0	2
ENSMUSG00000111057.1	0	0	1	1	0	0
ENSMUSG00000111058.1	1	5	8	13	2	3
ENSMUSG00000111059.1	0	1	0	0	0	0
ENSMUSG00000111060.1	0	1	0	0	0	0
ENSMUSG00000111061.1	2	6	1	3	0	1
ENSMUSG00000111062.1	0	2	0	0	0	0
ENSMUSG00000111063.1	618	654	727	830	868	1157
ENSMUSG00000111064.1	0	0	0	0	0	0
ENSMUSG00000111065.1	1	0	1	3	0	0
ENSMUSG00000111066.1	0	0	0	0	0	0
ENSMUSG00000111067.1	44	49	40	61	15	30
ENSMUSG00000111068.1	0	5	4	4	4	1
ENSMUSG00000111069.1	1	1	2	2	4	2
ENSMUSG00000111070.1	0	0	0	0	0	0
ENSMUSG00000111071.1	0	0	0	0	0	0
ENSMUSG00000111072.1	0	0	0	0	0	0
ENSMUSG00000111073.1	1	1	0	0	1	0
ENSMUSG00000111074.1	0	0	0	0	0	0
ENSMUSG00000111075.1	0	0	0	0	0	0
ENSMUSG00000111077.1	1	0	4	3	1	7
ENSMUSG00000111078.1	0	0	0	0	0	1
ENSMUSG00000111079.1	19	20	32	52	26	31
ENSMUSG00000111080.1	1255	1428	1122	1577	1151	1375
ENSMUSG00000111081.1	0	0	0	0	0	0
ENSMUSG00000111082.1	8	4	3	4	3	5
ENSMUSG00000111083.1	0	0	0	0	0	0
ENSMUSG00000111084.1	0	0	0	0	0	0
ENSMUSG00000111085.1	0	0	0	0	0	0
ENSMUSG00000111086.1	0	0	0	0	0	0
ENSMUSG00000111087.1	0	0	0	0	0	0
ENSMUSG00000111088.1	78	83	91	129	56	70
ENSMUSG00000111089.1	1	2	1	1	2	0
ENSMUSG00000111090.1	27	27	28	53	39	39
ENSMUSG00000111091.1	1	0	0	0	0	0
ENSMUSG00000111092.1	81	91	55	80	43	48
ENSMUSG00000111093.1	0	0	0	0	0	0
ENSMUSG00000111094.1	2	7	3	1	1	3
ENSMUSG00000111095.1	0	0	0	0	0	0
ENSMUSG00000111096.1	0	0	0	0	0	0
ENSMUSG00000111097.1	2	2	3	2	2	2
ENSMUSG00000111098.1	0	1	0	0	0	0
ENSMUSG00000111100.1	0	0	1	2	0	2
ENSMUSG00000111102.1	0	3	0	0	1	0
ENSMUSG00000111103.1	8	1	5	6	2	4
ENSMUSG00000111104.1	2	1	2	2	0	0
ENSMUSG00000111105.1	0	0	0	0	0	0
ENSMUSG00000111106.1	0	0	0	0	0	0
ENSMUSG00000111107.1	1	0	1	1	0	1
ENSMUSG00000111108.1	5	4	3	9	1	2
ENSMUSG00000111109.1	0	0	0	0	0	0
ENSMUSG00000111110.1	0	1	0	1	0	0
ENSMUSG00000111111.1	0	0	0	0	0	0
ENSMUSG00000111112.1	0	0	0	0	0	0
ENSMUSG00000111114.1	0	0	0	0	0	0
ENSMUSG00000111115.1	0	0	1	0	0	0
ENSMUSG00000111116.1	0	0	0	0	0	0
ENSMUSG00000111117.1	0	0	1	0	0	0
ENSMUSG00000111118.1	5	3	4	7	8	5
ENSMUSG00000111119.1	0	0	0	0	0	0
ENSMUSG00000111120.1	0	0	0	0	0	0
ENSMUSG00000111121.1	0	0	0	3	0	0
ENSMUSG00000111122.1	0	0	0	0	0	0
ENSMUSG00000111124.1	0	0	0	0	0	0
ENSMUSG00000111126.1	3	4	3	5	0	1
ENSMUSG00000111127.1	0	0	0	0	0	0
ENSMUSG00000111128.1	3149	3348	2485	3209	2781	3199
ENSMUSG00000111129.1	1	0	1	3	1	4
ENSMUSG00000111131.1	1	2	5	7	0	4
ENSMUSG00000111132.1	5	0	0	2	2	5
ENSMUSG00000111133.1	0	5	2	3	9	6
ENSMUSG00000111135.1	0	0	0	0	0	0
ENSMUSG00000111137.1	0	0	0	0	0	1
ENSMUSG00000111139.1	0	0	0	0	0	0
ENSMUSG00000111141.1	0	0	0	0	0	0
ENSMUSG00000111142.1	0	0	0	1	0	0
ENSMUSG00000111143.1	0	0	0	0	0	0
ENSMUSG00000111144.1	0	0	0	0	0	0
ENSMUSG00000111146.1	0	0	0	0	0	0
ENSMUSG00000111147.1	19	32	50	86	13	38
ENSMUSG00000111148.1	0	0	0	1	0	1
ENSMUSG00000111149.1	96	83	54	56	14	16
ENSMUSG00000111151.1	4	2	5	16	6	2
ENSMUSG00000111152.1	0	0	0	0	0	0
ENSMUSG00000111153.1	0	0	0	0	0	0
ENSMUSG00000111154.1	0	0	0	0	0	0
ENSMUSG00000111155.1	0	0	0	3	0	1
ENSMUSG00000111156.1	0	0	1	1	0	0
ENSMUSG00000111157.1	7	17	30	44	32	64
ENSMUSG00000111158.1	7	0	0	5	0	3
ENSMUSG00000111159.1	0	0	0	0	0	0
ENSMUSG00000111160.1	0	0	0	0	0	0
ENSMUSG00000111161.1	0	1	2	0	3	1
ENSMUSG00000111162.1	5	25	14	14	3	6
ENSMUSG00000111163.1	304	315	237	402	253	269
