mESC_DMSO_rep1	mESC_DMSO_rep2	mESC_DMSO_rep3	NPC48h_DMSO_2	NPC48h_DMSO_4	NPC48h_DMSO_5
ENSMUSG00000024231.14	13.0323271221534	13.2013758047461	13.0860175849204	13.082313796262	12.8953007360491	13.0981302332857
ENSMUSG00000024232.1	9.63735117436177	10.2189446167209	9.81615723506322	8.30697650937262	8.63260740829862	7.940194060025
ENSMUSG00000024234.6	11.5544053478523	11.5121959807722	11.6509123958436	11.6548197042597	11.5038406770139	11.7341727109728
ENSMUSG00000024235.10	9.18347853976427	8.27497958623253	9.91040694980151	5.45508091467392	5.744647390126	4.72113410928916
ENSMUSG00000024236.18	11.4665012087859	11.8128091655037	11.4386429833098	12.3945671980657	12.2041678465549	11.5163706195986
ENSMUSG00000024238.14	8.45612131399775	8.97273319583773	7.45237086812586	12.7307696525901	12.6873309164506	13.121468285936
ENSMUSG00000024240.13	10.5287841901552	10.6712386154708	10.6212980434797	13.412291770745	12.9073468463873	13.3535780385452
ENSMUSG00000024241.6	12.4691462375888	12.5834669497309	12.3272230996067	13.0921747452466	12.8507238355313	13.2251836334835
ENSMUSG00000024242.14	12.2743126335751	12.1026985256952	12.5232881459558	13.0793602008041	12.9502487386362	13.2144640570405
ENSMUSG00000024245.4	4.42210530249323	5.05728776938041	4.51309529277709	10.1852653486276	10.2255687645391	10.9287450236837
ENSMUSG00000024246.8	9.90684451201089	9.76253980932697	9.66713614105889	9.33722414128547	9.30244540142897	9.04899895331048
ENSMUSG00000024247.14	10.9957057529186	10.7268763483598	11.1625003464389	10.8254617604489	11.1795743725287	10.4443993841256
ENSMUSG00000024248.13	13.9601734293443	13.9748772216508	13.9134844373185	13.3728559990758	13.2161554816242	13.567478106054
ENSMUSG00000024251.9	11.3961597544833	11.4448125545175	11.1877110561596	11.3757134146021	11.0540433514305	10.9533780731162
ENSMUSG00000024253.8	10.7728504520254	10.526341475843	10.79583411072	10.4547915847238	10.4035539762578	10.4217322940258
ENSMUSG00000024254.15	1.97451536159943	2.07231015459759	1.71118135171394	1.03946866307117	1.31942648194873	1.15479288928776
ENSMUSG00000024256.6	4.43229247737438	4.6399942168109	4.41832434869497	6.08669544169345	5.57731721626589	4.97286744818853
ENSMUSG00000024258.3	11.5485847312826	11.6332139660326	11.3115902156616	11.7905500211398	11.7152806779042	12.078833952257
ENSMUSG00000024259.8	12.5714038095015	12.4703453160771	12.6256192296749	12.7278141918526	12.6057422912246	12.9794945358175
ENSMUSG00000024260.13	12.8002131525822	12.7715186178916	12.6637946159373	12.7244513084007	12.5592498445009	12.7498950814099
ENSMUSG00000024261.5	5.99373176650892	7.23267871463951	6.40819242771672	13.8910607145745	13.0518230926461	13.6248130183447
ENSMUSG00000024266.8	9.40759194561418	9.56561861617859	9.02714145847633	5.54145163847165	5.57137460608026	3.55220948658503
ENSMUSG00000024268.16	10.3118457953705	10.6232080655808	10.2080816732042	14.3570888919628	13.7540550855871	14.4416883988382
ENSMUSG00000024269.11	10.6076901693053	10.7422001592931	10.3927521026178	12.5908593451823	12.2027795035191	12.8736887339393
ENSMUSG00000024270.11	11.6156931596368	11.7002206960496	11.632092728476	14.1479027027709	13.8845789224863	14.3452119396908
ENSMUSG00000024271.7	13.6501264015901	13.6459365527229	13.5642984360161	13.8755543968043	13.7382460911646	13.9460725665416
ENSMUSG00000024273.7	10.6217835651663	10.5141347304134	10.3360673999698	10.4168282857854	10.1649864482291	10.1979641973862
ENSMUSG00000024274.9	5.77379846939127	5.85837036817685	5.59050367377735	6.58949344863227	6.20109387354261	6.66188603127972
ENSMUSG00000024276.7	11.4474840609638	11.3855547354015	11.5794496253315	13.2739384629599	13.0873528913216	13.5714963147815
ENSMUSG00000024277.14	11.3018279186234	11.5076024057345	11.1942855830386	14.5546825567027	14.1682325744136	14.9610086539424
ENSMUSG00000024283.14	12.9564571860822	12.9934511606524	12.950662483164	13.8220514778583	13.6008169228658	13.9551315049201
ENSMUSG00000024286.7	12.2338521917387	12.1504209716888	12.3797706708477	13.126929593026	12.7852156112333	13.177554021978
ENSMUSG00000024287.7	12.3720729132223	12.3449648360545	12.4337258517224	12.4568162987662	12.5131518186635	12.5878885508231
ENSMUSG00000024290.8	12.9170166647203	12.823848270446	13.0160182284239	12.4334344930673	12.4279666501917	12.4257246401558
ENSMUSG00000024292.14	2.41567457451325	2.30235592070122	1.2271121296618	0.93668759959073	1.24574147285812	0.552175253857549
ENSMUSG00000024293.15	11.5952802822365	11.7262227679222	11.5895788775709	11.5597003710134	11.3275218747787	11.7005296904765
ENSMUSG00000024294.13	13.5225256189043	13.4076821195444	13.8110253814795	14.1183080557127	13.9768228029316	14.4145944217438
ENSMUSG00000024295.8	5.19326056008252	5.71723163548152	6.05108319638012	5.01916150609183	5.45819247609753	5.46920849692131
ENSMUSG00000024298.14	10.1370564608715	10.0065536710898	10.1446973299448	12.3059146608876	11.578953552212	11.8625465860278
ENSMUSG00000024299.16	11.1252027322673	10.8045945106544	11.9290819312351	12.1275282441852	12.2498274494508	11.8385515333837
ENSMUSG00000024300.16	5.25155604396906	6.84447934322647	5.12293008600778	4.79721389047883	4.67414488019605	3.93705539245566
ENSMUSG00000024301.9	12.6156505299434	12.3900575288477	12.7384215463542	9.92388851576652	10.6247749632325	9.93090689812352
ENSMUSG00000024302.16	9.68589419866395	9.06058456782579	10.2297878055464	12.2238654876161	11.451280551272	11.7286424794964
ENSMUSG00000024304.14	7.32229509727179	8.12431600731638	7.59356052356792	15.0280903353831	14.6165585289176	15.0237679333781
ENSMUSG00000024308.14	13.6023425901354	12.8983796419728	14.3436446391035	11.2575973705329	11.8815128468382	11.3885613093021
ENSMUSG00000024309.14	12.704334465825	12.7319479134557	12.4752004522127	11.9504546886341	11.6741642099919	12.0727650185895
ENSMUSG00000024312.9	11.5124544566853	11.7241427397301	11.3061878672674	11.1220877408498	11.0166662033965	10.9497026473284
ENSMUSG00000024313.7	8.9634473756102	9.85027950654685	7.34553107485073	7.72819616741519	7.19016749772248	6.46227927274342
ENSMUSG00000024317.14	12.6742328558283	13.0606413656881	12.4430154561941	12.5388424311423	12.1951196344598	12.6409094907552
ENSMUSG00000024319.17	11.0643615075749	11.0342314431377	11.2165925329172	12.4707084975791	12.3354916493555	12.52042345847
ENSMUSG00000024325.8	10.9683140251817	10.8334657037366	10.9835448960926	11.4809682532345	11.6595014445997	11.8684403482308
ENSMUSG00000024327.15	8.26751109311367	8.22805444257	8.63348694309672	9.2803898427167	9.38082538787892	9.03156003657378
ENSMUSG00000024330.16	8.72562650020875	8.43524314999702	9.58002127389613	11.470699956334	11.5399827809314	11.8699043092817
ENSMUSG00000024331.11	11.4789674529383	11.097923192124	12.3051198068871	8.8330428451624	11.6854183470825	9.43012154080055
ENSMUSG00000024334.8	6.02445175431819	5.73482003400295	6.49850832043193	1.53067253376898	2.19891346001331	2.51081494664572
ENSMUSG00000024335.19	13.8614877356522	13.9377878854279	13.9551387015449	14.7913338059923	14.5820067323158	14.9647857779173
ENSMUSG00000024338.14	10.0657694973392	8.6241390060792	10.8325139393271	5.45545051561727	6.15899157163764	5.59512329063355
ENSMUSG00000024339.12	10.7013340599998	9.69647458804546	11.7554956110291	7.05609354356809	8.98150479297348	7.17715783035099
ENSMUSG00000024346.5	13.4860722099124	13.4251096289237	13.2867693318643	12.3345353916299	12.2692527232182	12.4157257750699
ENSMUSG00000024347.16	8.54854814111285	8.37909554049281	8.60946265449981	12.473868558731	12.0001074260387	12.4341623307885
ENSMUSG00000024349.9	6.54263513716684	6.58829923361931	6.57687950249497	8.03275810172818	7.26348502060972	5.6593864538753
ENSMUSG00000024350.5	10.8768469732075	10.7415244803817	11.1910252601467	12.3081955897747	12.0463559917678	12.4582252443665
ENSMUSG00000024352.11	9.31104222054381	9.19408794022302	9.24165727915361	8.84462885475224	8.82896752750294	8.74894416964799
ENSMUSG00000024353.4	6.2190005319009	6.09605933775225	5.97761293689333	5.04687548732745	5.43145882376507	5.80081168849879
ENSMUSG00000024354.11	8.01163001751574	9.30554865871495	7.75704065557716	6.03863612121524	7.85165879953839	4.31932535237345
ENSMUSG00000024357.9	11.8272394852706	11.84441939298	12.164406020643	9.68508124620011	10.1215561296207	9.40470208602109
ENSMUSG00000024359.8	15.4952040229817	15.5732002927913	15.2239461224369	14.6512001964904	14.619062630154	14.5311575475191
ENSMUSG00000024360.7	14.6548987655628	14.7054844034068	14.5247841510601	13.9782973534087	13.9909270003823	14.0024602752081
ENSMUSG00000024365.9	5.2008303996036	6.09766832119146	6.05866154311323	1.97440484846071	3.19714724438433	2.55760928719404
ENSMUSG00000024366.7	5.33317793368632	5.83226567156432	6.31742942219109	3.93634631975168	4.39606436108582	1.98704696832711
ENSMUSG00000024369.16	11.9389518960855	11.8332091075775	11.8615646282926	10.9589214331579	11.0719822708114	10.9458321945869
ENSMUSG00000024370.16	13.2844582073627	13.1548161475074	13.2104645148484	13.4470736826403	13.3226187606448	13.5641992404053
ENSMUSG00000024371.14	8.8408395434303	8.6621066894242	8.91092117886013	5.50165909651804	6.07827453618297	5.94906929984808
ENSMUSG00000024376.6	11.5655579111756	11.5734522602909	11.4365693982036	11.046019118791	11.2162283569089	11.7575352938181
ENSMUSG00000024378.9	11.8631639655291	11.7959211297302	12.0640303981201	12.6353390452837	12.6076057857998	12.7919284049206
ENSMUSG00000024379.3	3.1391519102157	2.9089838170246	3.05500206164696	2.58732824945488	3.18477738526868	3.11849178000701
ENSMUSG00000024381.15	10.6977442859326	9.64376987541087	11.3441526086331	12.8516826832372	12.5675072716835	12.9145251647973
ENSMUSG00000024382.13	11.9097962597555	11.8882399671121	11.8716267207963	11.8588374422995	11.6328651109735	11.8312591088371
ENSMUSG00000024383.8	11.0220906826999	10.8125730605305	11.3020998357658	12.0428042553198	11.8354600553342	12.1480941212357
ENSMUSG00000024384.4	12.7610934665561	12.728712331468	12.8475238970124	13.3160086506601	13.1512598391005	13.4025960537297
ENSMUSG00000024386.8	3.67622359777266	4.70368661327583	3.97957155733326	3.88994082070037	5.76288465414351	3.43265616075625
ENSMUSG00000024387.13	12.7238608683789	12.74593938474	12.727122838201	12.9362321884815	12.8768380352871	13.1197686082946
ENSMUSG00000024388.10	1.48394494610603	1.66326591967628	2.22085764157968	2.26392566732921	3.09075615483478	2.47887887418261
ENSMUSG00000024391.7	4.05873226719634	4.13456774190343	4.53678052633602	5.47379420436663	6.48286898675585	6.21771904804883
ENSMUSG00000024392.17	14.096111612452	14.1464085280689	14.2180578883329	14.9999508367253	14.7960758171074	15.1689012350826
ENSMUSG00000024393.14	15.070910304836	15.053549199202	15.123660248003	15.5426938106309	15.5026745706098	15.7585030149133
ENSMUSG00000024395.8	8.92033279000294	7.41170533756146	9.49027830484231	7.50548197314517	7.79926113686388	7.82713976503787
ENSMUSG00000024397.14	6.05244582358215	5.31359550251837	6.30894208286897	2.21533578330354	2.84538596972319	1.23640865511997
ENSMUSG00000024399.5	9.84426591124491	8.97392823173535	10.5493070712321	4.90249559014986	2.54480007886935	3.64828079296637
ENSMUSG00000024400.15	12.8055022412416	12.8512900865806	12.8500395854311	12.9652192686316	12.8882853707123	13.117900992658
ENSMUSG00000024401.14	4.39465270139685	3.97581152098812	5.34770811994543	0.810950278832942	2.2941422490356	1.57907547528969
ENSMUSG00000024402.5	4.67247656463505	4.38529386347879	5.2357710609217	1.9469189234881	2.83689314929856	2.74913253262915
ENSMUSG00000024403.16	7.76543131584867	7.39593815993189	7.97427099186392	11.0071661422607	10.8887686067776	11.4497436808529
ENSMUSG00000024404.6	12.8842514547946	12.8580792109842	12.9419292073567	13.2958057460766	13.122962841783	13.5218665092909
ENSMUSG00000024406.16	14.6959737992957	15.3697423961682	14.0870067701924	12.8000086152952	11.6904747336908	9.96517689760984
ENSMUSG00000024409.8	6.43347282418775	7.88646484785982	6.60167248875342	5.17352114341763	5.25309967564066	4.6455773766987
ENSMUSG00000024410.14	11.9403846138331	11.8518244725526	11.9881990297865	11.535013506687	11.570484061756	11.4795688256511
ENSMUSG00000024411.9	2.39611956318417	2.98462904520016	2.58296388181627	4.65370004849581	3.55642789340081	3.47009770025925
ENSMUSG00000024413.13	13.5039523780685	13.3109926549982	14.042920699421	12.5898894585052	12.9899703814474	12.8117137349458
ENSMUSG00000024414.13	11.2734173616898	11.1998198021745	11.0999518657058	11.1285406062079	10.9659800532299	11.169133759853
ENSMUSG00000024420.8	7.99604635820858	7.68864230035942	8.50838944728545	13.0053670798977	12.5399058067303	12.9445387209349
ENSMUSG00000024421.16	9.25964162821638	9.42012718276761	8.30358704119319	8.51167363966988	7.24985510516254	5.31754372708711
ENSMUSG00000024422.14	13.9952319830383	13.9543755991464	13.2802942028643	12.2824232185249	12.4706468403968	12.2133457610294
ENSMUSG00000024423.5	12.8328205927677	12.9416700298745	12.8667651900744	12.5864626135634	12.6071023877036	12.4761539253814
ENSMUSG00000024424.14	7.80133879651257	7.58240113393687	7.86672795770443	9.99092037904705	9.67318267993191	9.93942409719611
ENSMUSG00000024425.3	13.4690580878526	13.741995031228	13.5839630693445	14.0851148366537	13.625012862609	14.3033472813922
ENSMUSG00000024426.17	10.9643177446545	10.6246825683607	11.2572997629065	14.3154792485922	14.0682332297169	14.5664175469255
ENSMUSG00000024427.6	9.70281086380588	11.092476594954	8.95964512331759	10.7310547778482	10.2170136432666	9.98979182674015
ENSMUSG00000024429.9	12.590996984059	12.6349395881794	12.490566254198	12.4247701225288	12.3201125959493	12.4318642112772
ENSMUSG00000024430.13	3.99742443755096	4.13926529068983	4.3096131379047	6.23205825437736	6.1045314432611	6.6239250966398
ENSMUSG00000024431.14	10.2378901008024	9.89728646352741	10.4726256636156	10.3546798742495	9.9756899288794	8.96734459538451
ENSMUSG00000024436.16	11.7767459775729	12.0779580120576	11.5961718216797	10.6182725635705	10.8152746945512	10.3173819499152
ENSMUSG00000024437.6	4.89372485083298	5.15394035168004	4.35994064470264	3.16072058341529	3.50697220890632	4.68207374895094
ENSMUSG00000024440.12	6.02841978265878	6.35215160248744	6.24586233048066	6.7799034741936	10.8616039523468	8.49434775439392
ENSMUSG00000024442.5	12.5893899523422	12.5617498213374	12.8559704316088	11.8133658831376	11.914152599815	12.0441609729939
ENSMUSG00000024446.13	10.3397680031462	10.6450812148224	10.1218210897058	10.0205768465687	9.79732108095969	10.2081852126876
ENSMUSG00000024451.8	10.9855394371111	10.0882618727176	11.468846998529	7.22081494208407	7.09028070462835	6.30736708411371
ENSMUSG00000024454.15	12.4675392453362	12.6780263809458	12.5188524322267	13.4250768820563	13.3193266569904	13.5164006976367
ENSMUSG00000024456.16	14.3377004925396	14.8728940745479	14.3116706176232	12.4349573328127	12.4147570767095	12.3576780831569
ENSMUSG00000024457.16	12.2413998305083	12.3167370102657	12.2423279100593	12.2273790728892	12.3078157429438	12.2221516480091
ENSMUSG00000024459.18	10.199333035494	10.9381036797606	9.36838590571981	9.44497920563064	9.41640180044183	9.71527859025922
ENSMUSG00000024462.17	14.2158633600671	14.2614346469825	14.3779851564071	15.0324765185482	14.7193679644398	15.2151341160211
ENSMUSG00000024472.9	12.9134981373779	13.0426924162191	12.8468008022412	12.8200421181688	12.8286472410405	12.9515412490833
ENSMUSG00000024474.6	13.2397124986832	13.0017250842879	13.2721272260215	13.6076686443909	13.4884196841878	13.7795724306407
ENSMUSG00000024477.3	10.12281902718	9.96863006674048	10.2997079323286	10.7736573335856	10.6586796219885	10.8251441106591
ENSMUSG00000024479.3	9.44474985936993	9.5561834111682	9.90953428850901	5.92415726470519	5.38531874343415	5.58792309895469
ENSMUSG00000024480.8	12.2512317254634	12.1407000918858	12.2624700764338	12.4280823997339	12.3248538099938	12.8076131318964
ENSMUSG00000024481.4	3.1683672295573	4.0416806028388	2.7871366113529	3.67474572880635	3.72429802174323	2.73018493015325
ENSMUSG00000024483.18	12.3598616673779	12.4926223431408	12.4069117328879	13.1807579281026	13.0969350519358	13.1206388174426
ENSMUSG00000024485.15	4.60635688097919	5.87026151037057	4.04774808063247	1.97946271460475	3.61724170663346	3.18850440220187
ENSMUSG00000024486.5	11.5243890666267	11.5875699557887	11.4109139188112	8.77899748698148	9.66599864567148	8.55607588395805
ENSMUSG00000024487.4	12.3020158194672	12.4950026073759	12.4696478566847	12.3789358567297	12.3254442778951	12.2849427035918
ENSMUSG00000024491.15	12.5261564825229	12.5248979511172	12.4025548876345	12.6446060768439	12.459919956749	12.6445373996212
ENSMUSG00000024493.8	13.6380541650458	13.7678860356737	13.5328380170796	13.3587329888025	13.1845035371273	13.1207244970884
ENSMUSG00000024497.3	2.85168325598719	4.07781399819736	3.2340925324474	7.65970024910282	5.70204581799187	5.73834108534271
ENSMUSG00000024498.15	13.7458570183882	13.7377810005515	13.7173526627196	13.7704291303125	13.8046370908212	13.8938860474442
ENSMUSG00000024500.18	3.03210072019956	2.42361631749374	3.13513142815998	12.056752378296	10.9416860786402	11.7165118501856
ENSMUSG00000024501.19	10.9022751615579	11.5024801949671	11.1479684509702	17.265670951747	16.7039782661705	17.4226510580959
ENSMUSG00000024502.9	5.52494634758352	6.22118596144446	6.01052139859341	12.7050707276697	12.2376097745285	12.9200108912938
ENSMUSG00000024503.2	4.58362082725177	4.77423288840402	2.97513333400238	7.0086077270027	9.27391653697325	4.90939084909136
ENSMUSG00000024505.15	10.168051089827	10.4507332621378	9.68443430048043	8.95232110960588	8.99021926397271	8.95891556749188
ENSMUSG00000024507.6	12.8254473748404	12.5134002143693	12.9484015674422	12.8328928938348	12.8267335315728	12.9595086985736
ENSMUSG00000024511.15	4.39106646709269	4.40863781790534	4.59512014879242	7.48296675982097	6.91341885300156	7.87355661666088
ENSMUSG00000024513.16	10.8018171377734	10.8951906384163	10.9251254250526	10.8595947864786	11.15621024521	11.302430641959
ENSMUSG00000024515.13	12.6589776972075	12.4228819733274	12.8228719117423	13.0118953880415	12.9760680373412	13.1820035430679
ENSMUSG00000024516.12	10.1786614676502	10.5595355025837	10.1015314154381	10.6946214585176	10.6300259434976	10.630637872653
ENSMUSG00000024517.16	2.03078604480477	2.82691578622854	2.5060378129454	7.4936336173717	6.8963925107733	8.20227326520326
ENSMUSG00000024518.3	2.84787650940507	3.88210594053609	2.63833979104491	0.647589761444524	1.52785047188911	1.34417520554254
ENSMUSG00000024521.7	13.7681857248503	12.9670721674895	14.0159976368038	11.0785803247675	10.7640362982103	9.40434584530589
ENSMUSG00000024524.16	9.33175837175225	8.85378514423907	9.37994308348321	11.9679275339948	11.4579344424566	12.1754356863723
ENSMUSG00000024525.6	12.050199276882	12.5570972421604	11.4155404749489	9.55038291214568	9.44024772489544	8.19772831562799
ENSMUSG00000024526.8	7.15953140737339	7.18604418854746	6.41752825089782	4.17336279158468	3.20482212358636	4.43040490373274
ENSMUSG00000024527.9	12.8564413364518	13.1007846373308	12.5834615211776	11.9941462524477	12.0070442223622	12.0775400858475
ENSMUSG00000024528.7	11.517487225247	11.5542496898612	11.1576681677858	10.5804506382595	10.3634672039027	10.4624080490795
ENSMUSG00000024529.13	11.7340552105467	11.1909394236413	11.3443156382494	10.2438674394332	9.24724509397847	8.79136808876609
ENSMUSG00000024530.7	10.0562307725173	10.3045422131251	9.99394977911952	10.3166061658529	10.1148562831353	10.3290065378385
ENSMUSG00000024533.16	12.6200184084822	12.8806524900078	12.5418559070974	13.7176811405945	13.574714639612	13.9342558741156
ENSMUSG00000024534.15	3.45650932295197	3.93747190554198	3.34665075783396	12.1109674254778	11.566258268355	12.0106793884125
ENSMUSG00000024535.15	8.94296426241445	9.15751809338611	9.23532380603413	10.1570534393403	10.1252724793402	10.2261895590893
ENSMUSG00000024537.4	12.0206376400207	12.2152157291563	11.9080818405778	11.0858784768368	11.0812065197489	11.0418564490623
ENSMUSG00000024538.7	12.0173172781001	12.1111290973531	12.2288196343842	11.3520223115506	11.5448422842008	10.2490787411383
ENSMUSG00000024539.17	12.0126946834122	12.1632974486952	11.7788482811039	11.613817811265	11.5417016588892	11.5694646135923
ENSMUSG00000024542.9	13.0776112236052	13.2196978642689	12.9814070582908	12.2422427070912	12.3869884175095	12.0781958648432
ENSMUSG00000024544.8	8.2414366035027	7.20008341518727	8.52801357782561	7.40151404027695	6.44270112929752	6.36643263246203
ENSMUSG00000024548.11	9.79675084421496	9.36153011528477	10.2837327275599	13.614366307212	13.0954404089421	13.6365762642416
ENSMUSG00000024552.15	2.1997494861539	2.74125674327627	1.86609116485786	6.92358028101855	5.87014243188509	5.22415543772174
ENSMUSG00000024553.7	4.98492661767264	3.15903810625966	6.46210282740552	5.35873645577659	2.54452010967568	3.56721765368795
ENSMUSG00000024556.3	11.8371062719534	12.1811846410387	11.5014634873294	11.4422171544653	11.9203594865689	11.3377360631255
ENSMUSG00000024558.12	10.6482416253451	9.91158910034788	11.1180667282006	11.2188119906108	11.1270079114617	11.941543191616
ENSMUSG00000024560.6	11.5648916957724	11.7324174376927	11.6862246391617	12.3794960775316	12.419636903872	12.5771243577734
ENSMUSG00000024561.9	11.1054762812753	11.1816608203011	11.1405908317163	12.1122671894814	12.1974685369921	12.2853755312604
ENSMUSG00000024563.15	11.3778112552969	11.2749044391388	11.370559620906	12.3761370040305	12.384168841961	12.6357361429835
ENSMUSG00000024565.8	6.43422201875101	6.62575123548943	5.66426882802545	12.746668301573	12.0332037482998	12.732871417517
ENSMUSG00000024566.9	11.9660336697821	12.054565387234	12.225114335338	12.6334035796824	12.629355296193	12.7341491495957
ENSMUSG00000024570.6	10.6873426783544	10.9186306896581	10.8382438817384	10.5393489632919	10.4864235034307	10.3831691629309
ENSMUSG00000024571.14	13.1376130145736	13.11781046464	13.2461613714554	12.9001298557154	12.9547642961506	13.0845715910838
ENSMUSG00000024575.15	2.32328956435688	2.97030566243836	1.84724770773944	1.63990311584135	2.51376957343116	1.80882048899059
ENSMUSG00000024576.14	15.3828765391373	15.3679241398762	15.3690974698687	15.5062200957389	15.2528302621828	15.5887245491925
ENSMUSG00000024578.2	6.16622426440487	6.42159259157038	5.33848271966617	1.89313740684101	1.87009845179349	2.16758563938629
ENSMUSG00000024579.7	12.0363292586601	11.9986238783935	11.9992843262463	11.3648973447213	11.4702695414594	11.7005603590901
ENSMUSG00000024580.7	12.1425323358471	12.1636452655926	11.9362806104552	12.1240271324812	11.8405851986174	12.295166103185
ENSMUSG00000024581.12	11.5937860660917	11.5767765593794	11.5979847355566	12.1869004154672	12.0181340101425	12.3564435097655
ENSMUSG00000024583.2	13.8380734405501	13.6614406318682	13.7515948161613	13.2814577684554	13.2597413662431	13.2119007966019
ENSMUSG00000024587.9	14.2916941097727	14.4021971964115	14.0764225091851	13.9655104632656	13.8749256200575	13.8385916688345
ENSMUSG00000024588.8	11.4899558928482	11.3685795733044	11.3908117889419	10.988327756825	10.9420208856455	10.7278605066257
ENSMUSG00000024589.16	11.0958038857495	11.2524813306222	10.9858689990898	13.8588418264328	13.3511569750317	13.8395679747976
ENSMUSG00000024590.8	14.9326812961618	14.7979278101419	14.9914390454895	14.5952137449017	14.5587102334399	14.8249127075805
ENSMUSG00000024592.15	10.2294736112986	10.1141868839255	10.1115189429372	9.39638360684179	9.53005378313869	9.43054158390465
ENSMUSG00000024593.15	6.53899408725254	5.65633631356296	5.65116196228823	11.1121310257539	11.5234294804532	11.7116666141515
ENSMUSG00000024594.8	12.3429160773731	12.0879302895708	12.3838421165117	12.410586383122	12.2279325860729	12.1597879320436
ENSMUSG00000024597.10	12.3374475491586	12.8092685329564	12.0861486888387	12.2460574789916	12.2817752066422	12.0383384550995
ENSMUSG00000024598.8	6.60509555797439	6.78193616824752	6.6002692619234	12.0851569335887	12.2813807597229	11.0482328562027
ENSMUSG00000024600.8	1.93320085860324	2.2300670950972	2.13636186120539	5.33782259378641	5.73457180013914	4.69556885200041
ENSMUSG00000024601.8	12.1098609615912	12.2887100194908	12.0647750271098	11.9270752483075	11.7721037014061	12.0159053097832
ENSMUSG00000024603.8	11.9999012720875	11.884216551462	12.1312725951398	13.4083331995752	13.2071389934565	13.5353974180608
ENSMUSG00000024604.7	12.4597568227854	12.3591618105955	12.4978941614506	12.7041585503267	12.6420451964187	12.8672165355927
ENSMUSG00000024608.10	17.1361814882091	17.0786303822339	16.9363018536293	15.6085607835281	15.3538873418343	15.5231874645307
ENSMUSG00000024610.14	8.04840282942319	8.11496363860453	8.54869406208043	5.24180430138285	4.83066225488931	4.43967372396536
ENSMUSG00000024613.16	13.0020793387892	13.1124442930367	12.8356690010869	12.3561259357614	12.2546868448681	12.0765770334049
ENSMUSG00000024614.6	13.2189885442122	13.2747867700458	13.34188170215	12.6863855004711	12.777016487205	12.4755196177942
ENSMUSG00000024617.16	8.56675816475222	7.9950606196808	8.59538043990327	9.65804709448654	9.14906907193296	9.79051238983294
ENSMUSG00000024619.8	7.47321914144504	7.55156371626051	7.8241542828725	3.65123263181077	4.09750175830674	4.6200112803797
ENSMUSG00000024620.11	9.96484858402735	9.046275343131	10.4822303013621	12.0459796959786	12.1089860446382	11.3666479749931
ENSMUSG00000024621.15	9.59696881428119	9.8002255327432	9.53347697444963	6.32622068846324	9.08076961012677	7.87259038694882
ENSMUSG00000024622.7	12.4603870939876	12.3613347080384	12.5126827391638	12.279987490349	12.3321525227395	12.52880259656
ENSMUSG00000024639.5	11.9089297957496	11.8595719464076	12.0866373172045	14.6561374635727	14.0331903019008	14.728154691546
ENSMUSG00000024640.9	14.0859970798508	14.4129132731364	13.605209032431	13.7654524014533	13.6587469018635	13.2706760035478
ENSMUSG00000024642.16	12.2606539571214	12.650305999546	12.0635775175726	13.9471250972863	13.26473072739	13.6512023681545
ENSMUSG00000024644.16	13.0764061121551	13.0651565768765	12.7208558413712	12.3668726775357	12.6235856435765	12.2741844850491
ENSMUSG00000024645.4	10.9597038180687	10.6475174355726	11.3848348083664	10.849613136706	10.9179760968149	11.0545762828021
ENSMUSG00000024646.13	12.1058746135205	12.0845802172662	12.0911754370563	11.6759991910934	11.709137742956	11.7391715603504
ENSMUSG00000024647.14	4.97207808668873	4.41228205586979	4.49062605082906	11.074528742138	9.28588639585301	9.27834849521487
ENSMUSG00000024650.4	-0.769615685688437	-0.671493690894964	-0.702130011313036	-0.683906025976335	2.92253303225769	0.183645477920359
ENSMUSG00000024654.8	10.8857980660121	11.1954018951437	10.6869351962799	10.7137812524856	10.1671153976774	10.5818937784564
ENSMUSG00000024658.7	1.75900099569746	1.37830797176276	1.03913742565527	2.30971229885162	1.57441061471609	1.50742269347576
ENSMUSG00000024659.14	11.9923724431812	11.8401800651198	12.2655158116447	8.08561472851636	10.1482836732084	8.82517618049521
ENSMUSG00000024660.8	13.4859277764433	13.4841365629667	13.5496106610425	12.0223484532611	12.4603302205805	12.0261287391852
ENSMUSG00000024661.6	14.9081981911659	15.268659937101	14.6001962604349	14.2833741564877	14.3227067127864	14.2253882329037
ENSMUSG00000024663.17	9.67466536000813	10.4427688000135	8.78394918383499	9.73702605787874	10.37382218785	9.86646565221987
ENSMUSG00000024664.4	8.86883878659292	9.16231417030175	9.08289402275205	9.19960005260296	9.68016166579058	8.96434368529561
ENSMUSG00000024665.7	12.5807744584168	12.4861157907556	13.0983293924122	13.7975252497481	13.5856062267248	13.7458317177497
ENSMUSG00000024666.5	11.0757829459342	11.038865472569	11.246525770246	10.1435066238225	10.1998730858916	10.3918862355216
ENSMUSG00000024667.11	9.53001709133319	9.56342597072668	9.54865482813482	10.190674063047	10.1507809941439	10.4848359160623
ENSMUSG00000024668.7	11.207832708833	11.2312586862516	11.1387258208169	11.6977681094363	11.5866539599517	12.0819418057529
ENSMUSG00000024670.16	5.0537002447801	6.06830770346786	4.05344457287953	2.15036289749864	2.77945448149618	1.12480940760573
